Gene,Value,Count,Example
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_01"" 131",1,common/dna_data/agot_dna_riverlands_freys.txt:4013 (Frey_21)
gene_face_dacals,"""face_dacal_03"" 133 ""face_dacal_03"" 133",1,common/dna_data/agot_dna_riverlands_freys.txt:4405 (Frey_23)
gene_face_dacals,"""face_dacal_05"" 152 ""face_dacal_05"" 152",1,common/dna_data/agot_dna_riverlands_freys.txt:6164 (Frey_37)
gene_face_dacals,"""face_dacal_08"" 125 ""face_dacal_08"" 125",1,common/dna_data/agot_dna_riverlands_freys.txt:7923 (Frey_50)
gene_face_dacals,"""face_dacal_08"" 129 ""face_dacal_08"" 129",1,common/dna_data/agot_dna_riverlands_freys.txt:8118 (Frey_52)
gene_face_dacals,"""face_dacal_07"" 180 ""face_dacal_07"" 180",1,common/dna_data/agot_dna_riverlands_freys.txt:8313 (Frey_54)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_09"" 70",1,common/dna_data/agot_dna_riverlands_freys.txt:10854 (Frey_73)
gene_face_dacals,"""face_dacal_07"" 90 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:12418 (Frey_85)
gene_face_dacals,"""face_dacal_09"" 80 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:12613 (Frey_86)
gene_face_dacals,"""face_dacal_06"" 244 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:12809 (Frey_87)
gene_face_dacals,"""face_dacal_03"" 118 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:13004 (Frey_88)
gene_face_dacals,"""face_dacal_01"" 117 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:13200 (Frey_89)
gene_face_dacals,"""face_dacal_09"" 163 ""face_dacal_09"" 172",1,common/dna_data/agot_dna_riverlands_freys.txt:13396 (Frey_9)
gene_face_dacals,"""face_dacal_03"" 126 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:13591 (Frey_90)
gene_face_dacals,"""face_dacal_06"" 171 ""face_dacal_06"" 171",1,common/dna_data/agot_dna_riverlands_freys.txt:14178 (Frey_93)
gene_face_dacals,"""face_dacal_09"" 230 ""face_dacal_09"" 230",1,common/dna_data/agot_dna_stepstones.txt:301 (Naegetos_1)
gene_face_dacals,"""face_dacal_05"" 19 ""face_dacal_05"" 19",1,common/dna_data/agot_dna_stepstones.txt:1475 (Vunatis_5)
gene_face_dacals,"""face_dacal_05"" 82 ""face_dacal_05"" 82",1,common/dna_data/agot_dna_stepstones_ancestors.txt:2063 (Driftway_3)
gene_face_dacals,"""face_dacal_07"" 34 ""face_dacal_07"" 34",1,common/dna_data/agot_dna_stormlands.txt:2838 (Baratheon_hh_7)
gene_face_dacals,"""face_dacal_09"" 127 ""face_dacal_04"" 127",1,common/dna_data/agot_dna_stormlands.txt:7916 (Connington_3)
gene_face_dacals,"""face_dacal_04"" 127 ""face_dacal_10"" 80",1,common/dna_data/agot_dna_stormlands.txt:8308 (Connington_5)
gene_face_dacals,"""face_dacal_01"" 34 ""face_dacal_01"" 34",1,common/dna_data/agot_dna_stormlands.txt:9091 (Dennecent_70)
gene_face_dacals,"""face_dacal_10"" 60 ""face_dacal_10"" 60",1,common/dna_data/agot_dna_stormlands.txt:9679 (Dennecent_74)
gene_face_dacals,"""face_dacal_03"" 18 ""face_dacal_03"" 18",1,common/dna_data/agot_dna_stormlands.txt:9875 (Dennecent_77)
gene_face_dacals,"""face_dacal_02"" 20 ""no_face_dacal"" 123",1,common/dna_data/agot_dna_stormlands.txt:14567 (Gower_2)
gene_face_dacals,"""no_face_dacal"" 123 ""face_dacal_02"" 20",1,common/dna_data/agot_dna_stormlands.txt:14763 (Gower_3)
gene_face_dacals,"""face_dacal_04"" 83 ""face_dacal_09"" 127",1,common/dna_data/agot_dna_stormlands.txt:16525 (Mertyns_1)
gene_face_dacals,"""face_dacal_10"" 51 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_stormlands.txt:17504 (Penrose_3)
gene_face_dacals,"""face_dacal_06"" 21 ""face_dacal_08"" 50",1,common/dna_data/agot_dna_stormlands.txt:18481 (Rogers_1)
gene_face_dacals,"""face_dacal_06"" 21 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_stormlands.txt:18675 (Rogers_2)
gene_face_dacals,"""face_dacal_08"" 33 ""face_dacal_05"" 58",1,common/dna_data/agot_dna_stormlands.txt:19064 (Rogers_36)
gene_face_dacals,"""face_dacal_08"" 50 ""face_dacal_08"" 50",1,common/dna_data/agot_dna_stormlands.txt:19258 (Rogers_37)
gene_face_dacals,"""face_dacal_05"" 88 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_stormlands.txt:19648 (Seaworth_1)
gene_face_dacals,"""face_dacal_04"" 128 ""face_dacal_07"" 49",1,common/dna_data/agot_dna_stormlands.txt:22779 (Swann_38)
gene_face_dacals,"""face_dacal_04"" 128 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_stormlands.txt:22975 (Swann_38_C)
gene_face_dacals,"""face_dacal_09"" 97 ""face_dacal_04"" 128",1,common/dna_data/agot_dna_stormlands.txt:23366 (Swann_40)
gene_face_dacals,"""face_dacal_04"" 150 ""face_dacal_05"" 50",1,common/dna_data/agot_dna_stormlands.txt:23562 (Swann_41)
gene_face_dacals,"""face_dacal_05"" 39 ""face_dacal_05"" 39",1,common/dna_data/agot_dna_stormlands.txt:26299 (Wormwood_1)
gene_face_dacals,"""face_dacal_02"" 55 ""face_dacal_02"" 55",1,common/dna_data/agot_dna_stormlands_ancestors.txt:4803 (Baratheon_50)
gene_face_dacals,"""face_dacal_05"" 78 ""face_dacal_05"" 78",1,common/dna_data/agot_dna_stormlands_ancestors.txt:7144 (Baratheon_68)
gene_face_dacals,"""face_dacal_05"" 51 ""face_dacal_05"" 51",1,common/dna_data/agot_dna_stormlands_ancestors.txt:8904 (Bitters_18)
gene_face_dacals,"""face_dacal_03"" 82 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:12621 (Connington_23)
gene_face_dacals,"""no_face_dacal"" 255 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:12817 (Connington_24)
gene_face_dacals,"""face_dacal_10"" 67 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_stormlands_ancestors.txt:13011 (Connington_25)
gene_face_dacals,"""face_dacal_09"" 120 ""face_dacal_09"" 120",1,common/dna_data/agot_dna_stormlands_ancestors.txt:13989 (Dennecent_1)
gene_face_dacals,"""face_dacal_05"" 182 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_stormlands_ancestors.txt:14968 (Dondarrion_38)
gene_face_dacals,"""face_dacal_09"" 163 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_stormlands_ancestors.txt:16531 (Durrandon_87)
gene_face_dacals,"""face_dacal_06"" 21 ""face_dacal_06"" 21",1,common/dna_data/agot_dna_stormlands_ancestors.txt:18095 (Hasty_37)
gene_face_dacals,"""face_dacal_06"" 21 ""face_dacal_08"" 33",1,common/dna_data/agot_dna_stormlands_ancestors.txt:18483 (Hasty_49)
gene_face_dacals,"""face_dacal_07"" 49 ""face_dacal_07"" 49",1,common/dna_data/agot_dna_stormlands_ancestors.txt:20241 (Lonmouth_54)
gene_face_dacals,"""face_dacal_06"" 56 ""face_dacal_06"" 56",1,common/dna_data/agot_dna_stormlands_ancestors.txt:20633 (Lonmouth_70)
gene_face_dacals,"""face_dacal_08"" 60 ""face_dacal_07"" 60",1,common/dna_data/agot_dna_stormlands_ancestors.txt:26690 (Poe_5)
gene_face_dacals,"""face_dacal_05"" 58 ""face_dacal_08"" 50",1,common/dna_data/agot_dna_stormlands_ancestors.txt:28448 (Rogers_35)
gene_face_dacals,"""face_dacal_06"" 127 ""face_dacal_06"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:29033 (Staedmon_62)
gene_face_dacals,"""face_dacal_04"" 60 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:30597 (Swann_24)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_02"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:31965 (Swann_43)
gene_face_dacals,"""face_dacal_09"" 3 ""face_dacal_09"" 3",1,common/dna_data/agot_dna_three_daughters.txt:692 (Baerdoon_21)
gene_face_dacals,"""face_dacal_02"" 38 ""face_dacal_02"" 38",1,common/dna_data/agot_dna_three_daughters.txt:887 (Basetys_2)
gene_face_dacals,"""no_face_dacal"" 83 ""no_face_dacal"" 83",1,common/dna_data/agot_dna_three_daughters.txt:1083 (Bazanne_1)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_03"" 22",1,common/dna_data/agot_dna_three_daughters.txt:1862 (Breneyan_120)
gene_face_dacals,"""face_dacal_02"" 31 ""face_dacal_02"" 31",1,common/dna_data/agot_dna_three_daughters.txt:2056 (Camardoon_1)
gene_face_dacals,"""face_dacal_05"" 35 ""face_dacal_05"" 35",1,common/dna_data/agot_dna_three_daughters.txt:3231 (Deorel_34)
gene_face_dacals,"""face_dacal_04"" 28 ""face_dacal_10"" 21",1,common/dna_data/agot_dna_three_daughters.txt:4011 (Erosenes_31)
gene_face_dacals,"""face_dacal_09"" 7 ""face_dacal_05"" 50",1,common/dna_data/agot_dna_three_daughters.txt:4986 (Erosenes_42)
gene_face_dacals,"""face_dacal_10"" 123 ""face_dacal_04"" 123",1,common/dna_data/agot_dna_three_daughters.txt:6938 (Lohar_42)
gene_face_dacals,"""no_face_dacal"" 68 ""face_dacal_04"" 123",1,common/dna_data/agot_dna_three_daughters.txt:7134 (Lohar_91)
gene_face_dacals,"""face_dacal_05"" 31 ""face_dacal_10"" 127",1,common/dna_data/agot_dna_three_daughters.txt:7718 (Naelor_1)
gene_face_dacals,"""face_dacal_08"" 24 ""face_dacal_01"" 127",1,common/dna_data/agot_dna_three_daughters.txt:7912 (Naelor_24)
gene_face_dacals,"""face_dacal_01"" 0 ""face_dacal_10"" 2",1,common/dna_data/agot_dna_three_daughters.txt:11818 (Valduran_37)
gene_face_dacals,"""face_dacal_04"" 30 ""face_dacal_04"" 30",1,common/dna_data/agot_dna_three_daughters.txt:12012 (Zokan_1)
gene_face_dacals,"""face_dacal_02"" 2 ""face_dacal_02"" 2",1,common/dna_data/agot_dna_three_daughters.txt:12403 (Merc_Tribute_1)
gene_face_dacals,"""face_dacal_10"" 30 ""face_dacal_03"" 4",1,common/dna_data/agot_dna_three_daughters.txt:12598 (Sellos_2_A)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_10"" 30",1,common/dna_data/agot_dna_three_daughters.txt:12793 (Sellos_2_B)
gene_face_dacals,"""face_dacal_04"" 22 ""face_dacal_04"" 22",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:301 (Abersys_84)
gene_face_dacals,"""face_dacal_09"" 2 ""no_face_dacal"" 84",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:1671 (Adarys_57)
gene_face_dacals,"""face_dacal_03"" 127 ""face_dacal_10"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:2257 (Annadho_41)
gene_face_dacals,"""face_dacal_05"" 31 ""face_dacal_05"" 31",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:2844 (Apojon_51)
gene_face_dacals,"""face_dacal_06"" 11 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:3039 (Atuhoris_25)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_06"" 11",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:3428 (Atuhoris_4)
gene_face_dacals,"""face_dacal_01"" 143 ""face_dacal_10"" 221",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:3818 (Atuhoris_60)
gene_face_dacals,"""face_dacal_06"" 188 ""face_dacal_06"" 188",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:4014 (Atuhoris_69)
gene_face_dacals,"""face_dacal_08"" 118 ""face_dacal_10"" 221",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:4210 (Atuhoris_70)
gene_face_dacals,"""face_dacal_06"" 5 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:5574 (Atuhoris_82)
gene_face_dacals,"""no_face_dacal"" 19 ""face_dacal_07"" 29",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:6354 (Bazanne_25)
gene_face_dacals,"""face_dacal_10"" 28 ""face_dacal_08"" 20",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:6550 (Bazanne_48)
gene_face_dacals,"""face_dacal_08"" 12 ""face_dacal_06"" 32",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:6941 (Bazanne_55)
gene_face_dacals,"""face_dacal_10"" 26 ""face_dacal_08"" 19",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:7527 (Bazanne_70)
gene_face_dacals,"""face_dacal_02"" 9 ""face_dacal_08"" 19",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:8310 (Bazanne_76)
gene_face_dacals,"""face_dacal_08"" 19 ""face_dacal_10"" 26",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:8505 (Bazanne_77)
gene_face_dacals,"""face_dacal_03"" 38 ""face_dacal_03"" 38",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:9092 (Bazanne_8)
gene_face_dacals,"""face_dacal_10"" 26 ""no_face_dacal"" 17",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:9483 (Bazanne_81)
gene_face_dacals,"""face_dacal_05"" 108 ""face_dacal_05"" 165",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:9874 (Breneyan_103)
gene_face_dacals,"""face_dacal_07"" 75 ""face_dacal_01"" 17",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10068 (Breneyan_32)
gene_face_dacals,"""face_dacal_03"" 20 ""face_dacal_07"" 13",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10262 (Breneyan_35)
gene_face_dacals,"""face_dacal_03"" 20 ""face_dacal_03"" 20",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10456 (Breneyan_37)
gene_face_dacals,"""face_dacal_02"" 167 ""face_dacal_03"" 17",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10650 (Breneyan_48)
gene_face_dacals,"""face_dacal_05"" 101 ""face_dacal_10"" 23",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10846 (Breneyan_60)
gene_face_dacals,"""face_dacal_05"" 165 ""face_dacal_02"" 255",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:11236 (Breneyan_95)
gene_face_dacals,"""face_dacal_07"" 13 ""face_dacal_07"" 8",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:13585 (Dagareon_66)
gene_face_dacals,"""face_dacal_04"" 127 ""face_dacal_08"" 60",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:14366 (Deorel_62)
gene_face_dacals,"""face_dacal_09"" 21 ""face_dacal_03"" 4",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:14560 (Deorel_74)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_08"" 28",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:14952 (Drahar_40)
gene_face_dacals,"""face_dacal_03"" 25 ""face_dacal_09"" 38",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:16128 (Drahar_62)
gene_face_dacals,"""face_dacal_03"" 25 ""face_dacal_10"" 35",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:16323 (Drahar_63)
gene_face_dacals,"""face_dacal_10"" 35 ""face_dacal_03"" 25",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:16518 (Drahar_64)
gene_face_dacals,"""no_face_dacal"" 84 ""no_face_dacal"" 84",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:16908 (Drahar_70)
gene_face_dacals,"""face_dacal_08"" 24 ""face_dacal_05"" 31",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:17886 (Eigares_66)
gene_face_dacals,"""face_dacal_05"" 40 ""face_dacal_09"" 7",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:18081 (Erosenes_2)
gene_face_dacals,"""face_dacal_01"" 14 ""face_dacal_09"" 8",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:19448 (Erosenes_5)
gene_face_dacals,"""face_dacal_09"" 8 ""face_dacal_03"" 30",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:19643 (Erosenes_6)
gene_face_dacals,"""face_dacal_03"" 30 ""face_dacal_09"" 8",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:19839 (Erosenes_6_B)
gene_face_dacals,"""face_dacal_09"" 8 ""face_dacal_09"" 8",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:20035 (Erosenes_6_C)
gene_face_dacals,"""face_dacal_03"" 30 ""face_dacal_01"" 14",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:20231 (Erosenes_7)
gene_face_dacals,"""face_dacal_03"" 30 ""face_dacal_10"" 34",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:20427 (Erosenes_8)
gene_face_dacals,"""no_face_dacal"" 131 ""no_face_dacal"" 131",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:20818 (Gaembutys_21)
gene_face_dacals,"""face_dacal_03"" 16 ""face_dacal_09"" 18",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:21014 (Gaembutys_53)
gene_face_dacals,"""face_dacal_07"" 76 ""face_dacal_07"" 76",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:21209 (Gaembutys_rs_21)
gene_face_dacals,"""face_dacal_06"" 12 ""face_dacal_08"" 15",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:21992 (Haen_6)
gene_face_dacals,"""face_dacal_08"" 15 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:22188 (Haen_6_A)
gene_face_dacals,"""face_dacal_05"" 17 ""face_dacal_05"" 14",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:22384 (Haen_8)
gene_face_dacals,"""face_dacal_02"" 14 ""face_dacal_02"" 14",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:23360 (Herinor_2)
gene_face_dacals,"""face_dacal_10"" 125 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:23945 (Lohar_18)
gene_face_dacals,"""no_face_dacal"" 68 ""face_dacal_05"" 137",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:24140 (Lohar_2)
gene_face_dacals,"""no_face_dacal"" 68 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:24336 (Lohar_3)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_05"" 82",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:24727 (Lohar_5)
gene_face_dacals,"""face_dacal_05"" 82 ""face_dacal_02"" 32",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:25901 (Lohar_81)
gene_face_dacals,"""face_dacal_10"" 15 ""face_dacal_02"" 32",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:26293 (Lohar_86)
gene_face_dacals,"""face_dacal_03"" 35 ""face_dacal_04"" 23",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:27658 (Lornel_56)
gene_face_dacals,"""no_face_dacal"" 68 ""face_dacal_09"" 7",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:28243 (Mallar_2)
gene_face_dacals,"""face_dacal_02"" 124 ""no_face_dacal"" 68",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:28439 (Mallar_25)
gene_face_dacals,"""face_dacal_10"" 19 ""no_face_dacal"" 68",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:28634 (Mallar_3)
gene_face_dacals,"""no_face_dacal"" 68 ""face_dacal_06"" 35",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:29025 (Mallar_4)
gene_face_dacals,"""face_dacal_05"" 27 ""face_dacal_09"" 1",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:30395 (Mercor_74)
gene_face_dacals,"""face_dacal_06"" 44 ""face_dacal_06"" 44",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:31178 (Moraqos_22)
gene_face_dacals,"""face_dacal_05"" 35 ""face_dacal_08"" 9",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:31568 (Moraqos_5)
gene_face_dacals,"""face_dacal_05"" 9 ""face_dacal_10"" 25",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:31959 (Moraqos_7)
gene_face_dacals,"""face_dacal_08"" 19 ""face_dacal_08"" 19",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:32155 (Moraqos_71)
gene_face_dacals,"""face_dacal_09"" 1 ""face_dacal_10"" 25",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:32351 (Moraqos_8)
gene_face_dacals,"""face_dacal_01"" 27 ""face_dacal_01"" 27",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:32547 (Moratyr_58)
gene_face_dacals,"""face_dacal_05"" 31 ""face_dacal_08"" 24",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:33329 (Naelor_2)
gene_face_dacals,"""face_dacal_07"" 212 ""face_dacal_07"" 212",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:33523 (Naelor_25)
gene_face_dacals,"""face_dacal_02"" 26 ""face_dacal_07"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:33718 (Naelor_3)
gene_face_dacals,"""face_dacal_02"" 26 ""face_dacal_10"" 22",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:34108 (Naelor_32)
gene_face_dacals,"""face_dacal_02"" 26 ""face_dacal_03"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:35082 (Naelor_68)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_02"" 26",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:35667 (Naelor_73)
gene_face_dacals,"""face_dacal_06"" 18 ""face_dacal_06"" 18",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:36447 (Naethys_56)
gene_face_dacals,"""face_dacal_02"" 19 ""face_dacal_02"" 19",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:36642 (Naethys_60)
gene_face_dacals,"""face_dacal_09"" 29 ""face_dacal_09"" 29",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:37228 (Ormollen_75)
gene_face_dacals,"""face_dacal_05"" 40 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:38009 (Ormollen_88)
gene_face_dacals,"""face_dacal_09"" 32 ""face_dacal_09"" 32",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:38399 (Ormollen_99)
gene_face_dacals,"""face_dacal_08"" 34 ""face_dacal_08"" 34",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:38594 (Orthys_17_B)
gene_face_dacals,"""face_dacal_09"" 64 ""face_dacal_09"" 64",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:39373 (Orthys_43)
gene_face_dacals,"""face_dacal_10"" 36 ""face_dacal_10"" 36",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:39959 (Orthys_47)
gene_face_dacals,"""face_dacal_07"" 8 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:40546 (Orthys_52)
gene_face_dacals,"""face_dacal_08"" 171 ""face_dacal_01"" 21",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:41329 (Qrinno_45)
gene_face_dacals,"""face_dacal_08"" 10 ""face_dacal_08"" 10",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:41523 (Raharyen_50)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_04"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:42891 (Rogare_11)
gene_face_dacals,"""face_dacal_02"" 22 ""face_dacal_03"" 38",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:43478 (Rogare_125)
gene_face_dacals,"""face_dacal_04"" 22 ""face_dacal_02"" 22",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:43868 (Rogare_18)
gene_face_dacals,"""face_dacal_02"" 22 ""face_dacal_04"" 22",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:44064 (Rogare_19)
gene_face_dacals,"""face_dacal_03"" 5 ""face_dacal_02"" 22",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:44456 (Rogare_20)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_02"" 22",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:44846 (Rogare_4)
gene_face_dacals,"""face_dacal_10"" 15 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:48167 (Sellos_3)
