File,DNA,Coverage,Genes
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_6,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_7,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_8,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_9,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_10,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_11,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_12,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_20,31,187
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_21,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_5,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_6,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Elesham_rs_7,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_22,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_23,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_24,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_25,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_27,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_29,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_34,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_36,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_37,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_49,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_51,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Grafton_70,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Hardyng_13,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Hardyng_26,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hardyng_28,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hardyng_37,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_12,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_21,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_22,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_23,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_24,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_25,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_26,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_35,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_43,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_46,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_47,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_73,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Hunter_93,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Kurrigan_11,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Lynderly_12,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Lynderly_26,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Lynderly_27,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Lynderly_73,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Marsten_95,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Marsten_96,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Marsten_rs_95,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Melcolm_33,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Midlor_14,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Moore_20,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Moore_24,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Moore_35,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Morgryn_47,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Oldfield_25,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Redfort_18,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Redfort_20,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Redfort_21,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Redfort_22,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Redfort_24,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Redfort_25,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Redfort_28,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Royce_17,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_28,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_29,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_32,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_34,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_36,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_37,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Royce_41,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_45,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_66,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_70,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Royce_79,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Royce_80,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Royce_83,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_94,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_95,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Royce_96,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Ruthermont_62,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Ruthermont_73,31,188
common/dna_data/agot_dna_vale_ancestors.txt,ShettGT_29,31,188
common/dna_data/agot_dna_vale_ancestors.txt,ShettGT_32,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Sunderland_10,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Sunderland_9,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Symes_5,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Templeton_17,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Templeton_28,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Templeton_49,31,188
common/dna_data/agot_dna_vale_ancestors.txt,True_16,31,189
common/dna_data/agot_dna_vale_ancestors.txt,True_43,31,189
common/dna_data/agot_dna_vale_ancestors.txt,True_69,31,187
common/dna_data/agot_dna_vale_ancestors.txt,Underleaf_1,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Upcliff_6,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Upcliff_9,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waxley_37,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Waxley_88,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_1,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_100,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_102,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_38,31,188
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_39,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_40,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_41,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_51,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_52,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_56,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_62,31,189
common/dna_data/agot_dna_vale_ancestors.txt,Waynwood_93,31,189
common/dna_data/agot_dna_valyria_ancestors.txt,Urnebar_1,31,188
common/dna_data/agot_dna_valyria_ancestors.txt,Urnebar_2,31,187
common/dna_data/agot_dna_valyria_ancestors.txt,Varezys_1,31,189
common/dna_data/agot_dna_vanity.txt,Carian_1,31,189
common/dna_data/agot_dna_vanity.txt,Carian_2,31,188
common/dna_data/agot_dna_vanity.txt,Carian_3,31,189
common/dna_data/agot_dna_vanity.txt,Carian_4,31,188
common/dna_data/agot_dna_vanity.txt,Carian_5,31,188
common/dna_data/agot_dna_vanity.txt,Carian_6,31,188
common/dna_data/agot_dna_vanity.txt,Carian_hh_1,31,189
common/dna_data/agot_dna_vanity.txt,Carian_rs_3,31,188
common/dna_data/agot_dna_vanity.txt,Erdtree_2,31,188
common/dna_data/agot_dna_vanity.txt,Erdtree_3,31,188
common/dna_data/agot_dna_vanity.txt,Erdtree_9,31,188
common/dna_data/agot_dna_vanity.txt,Golinne_1,31,188
common/dna_data/agot_dna_vanity.txt,Loux_1,31,189
common/dna_data/agot_dna_vanity.txt,Loux_2,31,189
common/dna_data/agot_dna_vanity.txt,Lysander_1,31,189
common/dna_data/agot_dna_vanity.txt,Twinrose_77,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Gerradyn_84,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_1,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_10,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_11,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_12,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_13,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_14,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_15,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_16,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_17,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_18,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_19,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_20,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_21,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_22,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_23,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_24,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_25,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_69,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_70,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_71,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_72,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_80,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_9,31,189
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_rs_20,31,188
common/dna_data/agot_dna_vanity_ancestors.txt,Ashlyn_rs_9,31,188
common/dna_data/agot_dna_westerlands.txt,Banefort_1,31,187
common/dna_data/agot_dna_westerlands.txt,Banefort_2,31,189
common/dna_data/agot_dna_westerlands.txt,Banefort_3,31,189
common/dna_data/agot_dna_westerlands.txt,Banefort_4,31,189
common/dna_data/agot_dna_westerlands.txt,Bettley_24,31,189
common/dna_data/agot_dna_westerlands.txt,Brax_1,31,189
common/dna_data/agot_dna_westerlands.txt,Brax_2,31,189
common/dna_data/agot_dna_westerlands.txt,Brax_3,31,189
common/dna_data/agot_dna_westerlands.txt,Brax_4,31,189
common/dna_data/agot_dna_westerlands.txt,Brax_5,31,189
common/dna_data/agot_dna_westerlands.txt,Brax_6,31,189
common/dna_data/agot_dna_westerlands.txt,Broome_1,31,189
common/dna_data/agot_dna_westerlands.txt,Broome_2,31,187
common/dna_data/agot_dna_westerlands.txt,Broome_29,31,189
common/dna_data/agot_dna_westerlands.txt,Broome_5,31,189
common/dna_data/agot_dna_westerlands.txt,Clegane_1,31,189
common/dna_data/agot_dna_westerlands.txt,Clegane_2,31,189
common/dna_data/agot_dna_westerlands.txt,Clegane_3,31,189
common/dna_data/agot_dna_westerlands.txt,Clegane_4,31,189
common/dna_data/agot_dna_westerlands.txt,Clegane_5,31,189
common/dna_data/agot_dna_westerlands.txt,Clegane_rs_1,31,188
common/dna_data/agot_dna_westerlands.txt,Clegane_rs_2,31,188
common/dna_data/agot_dna_westerlands.txt,Crakehall_1,31,189
common/dna_data/agot_dna_westerlands.txt,Crakehall_10,31,189
common/dna_data/agot_dna_westerlands.txt,Crakehall_106,31,188
common/dna_data/agot_dna_westerlands.txt,Crakehall_2,31,188
common/dna_data/agot_dna_westerlands.txt,Crakehall_3,31,189
common/dna_data/agot_dna_westerlands.txt,Crakehall_4,31,189
common/dna_data/agot_dna_westerlands.txt,Crakehall_5,31,188
common/dna_data/agot_dna_westerlands.txt,Crakehall_59,31,189
common/dna_data/agot_dna_westerlands.txt,Crakehall_6,31,188
common/dna_data/agot_dna_westerlands.txt,Crakehall_7,31,189
common/dna_data/agot_dna_westerlands.txt,Crakehall_8,31,189
common/dna_data/agot_dna_westerlands.txt,Crakehall_9,31,189
common/dna_data/agot_dna_westerlands.txt,Dabell_24,31,188
common/dna_data/agot_dna_westerlands.txt,Drox_2,31,188
common/dna_data/agot_dna_westerlands.txt,Dulver_2,31,189
common/dna_data/agot_dna_westerlands.txt,Estren_1,31,187
common/dna_data/agot_dna_westerlands.txt,Estren_2,31,188
common/dna_data/agot_dna_westerlands.txt,Estren_3,31,188
common/dna_data/agot_dna_westerlands.txt,Falwell_1,31,189
common/dna_data/agot_dna_westerlands.txt,Falwell_2,31,189
common/dna_data/agot_dna_westerlands.txt,Falwell_3,31,187
common/dna_data/agot_dna_westerlands.txt,Farman_1,31,189
common/dna_data/agot_dna_westerlands.txt,Farman_2,31,188
common/dna_data/agot_dna_westerlands.txt,Farman_3,31,187
common/dna_data/agot_dna_westerlands.txt,Farman_4,31,187
common/dna_data/agot_dna_westerlands.txt,Farman_73,31,188
common/dna_data/agot_dna_westerlands.txt,Greenfield_3,31,189
common/dna_data/agot_dna_westerlands.txt,Hetherspoon_1,31,189
common/dna_data/agot_dna_westerlands.txt,Hetherspoon_2,31,187
common/dna_data/agot_dna_westerlands.txt,Hetherspoon_3,31,189
common/dna_data/agot_dna_westerlands.txt,Hetherspoon_4,31,189
common/dna_data/agot_dna_westerlands.txt,Jast_1,31,189
common/dna_data/agot_dna_westerlands.txt,Jast_2,31,189
common/dna_data/agot_dna_westerlands.txt,Jast_3,31,189
common/dna_data/agot_dna_westerlands.txt,Jast_4,31,187
common/dna_data/agot_dna_westerlands.txt,Lannister_1,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_133,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_136,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_137,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_14,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_148,31,187
common/dna_data/agot_dna_westerlands.txt,Lannister_15,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_16,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_17,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_18,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_19,31,187
common/dna_data/agot_dna_westerlands.txt,Lannister_2,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_20,31,187
common/dna_data/agot_dna_westerlands.txt,Lannister_21,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_23,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_24,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_25,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_26,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_27,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_28,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_3,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_4,31,187
common/dna_data/agot_dna_westerlands.txt,Lannister_5,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_6,31,188
common/dna_data/agot_dna_westerlands.txt,Lannister_7,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_8,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_9,31,189
common/dna_data/agot_dna_westerlands.txt,Lannister_rs_8,31,188
common/dna_data/agot_dna_westerlands.txt,LannisterLP_1,31,188
common/dna_data/agot_dna_westerlands.txt,LannisterLP_2,31,189
common/dna_data/agot_dna_westerlands.txt,LannisterLP_51,31,188
common/dna_data/agot_dna_westerlands.txt,LannisterLP_7,31,188
common/dna_data/agot_dna_westerlands.txt,LannisterLP_8,31,188
common/dna_data/agot_dna_westerlands.txt,Lanster_43,31,187
common/dna_data/agot_dna_westerlands.txt,Lefford_1,31,189
common/dna_data/agot_dna_westerlands.txt,Lefford_2,31,189
common/dna_data/agot_dna_westerlands.txt,Lefford_3,31,189
common/dna_data/agot_dna_westerlands.txt,Lefford_4,31,189
common/dna_data/agot_dna_westerlands.txt,Lefford_5,31,189
common/dna_data/agot_dna_westerlands.txt,Lorch_82,31,188
common/dna_data/agot_dna_westerlands.txt,Lowell_75,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_1,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_2,31,188
common/dna_data/agot_dna_westerlands.txt,Lydden_3,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_4,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_47,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_49,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_5,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_50,31,187
common/dna_data/agot_dna_westerlands.txt,Lydden_6,31,189
common/dna_data/agot_dna_westerlands.txt,Lydden_98,31,189
common/dna_data/agot_dna_westerlands.txt,Malloway_2,31,189
common/dna_data/agot_dna_westerlands.txt,Marbrand_1,31,189
common/dna_data/agot_dna_westerlands.txt,Marbrand_2,31,189
common/dna_data/agot_dna_westerlands.txt,Marbrand_3,31,189
common/dna_data/agot_dna_westerlands.txt,Marbrand_4,31,189
common/dna_data/agot_dna_westerlands.txt,Marbrand_5,31,189
common/dna_data/agot_dna_westerlands.txt,Marbrand_6,31,189
common/dna_data/agot_dna_westerlands.txt,Marbrand_66,31,189
common/dna_data/agot_dna_westerlands.txt,Merrell_20,31,188
common/dna_data/agot_dna_westerlands.txt,Merrell_32,31,189
common/dna_data/agot_dna_westerlands.txt,Payne_1,31,187
common/dna_data/agot_dna_westerlands.txt,Payne_13,31,187
common/dna_data/agot_dna_westerlands.txt,Payne_14,31,187
common/dna_data/agot_dna_westerlands.txt,Payne_15,31,189
common/dna_data/agot_dna_westerlands.txt,Payne_16,31,189
common/dna_data/agot_dna_westerlands.txt,Payne_2,31,189
common/dna_data/agot_dna_westerlands.txt,Payne_3,31,187
common/dna_data/agot_dna_westerlands.txt,Payne_4,31,189
common/dna_data/agot_dna_westerlands.txt,Payne_5,31,187
common/dna_data/agot_dna_westerlands.txt,Payne_6,31,189
common/dna_data/agot_dna_westerlands.txt,Payne_7,31,189
common/dna_data/agot_dna_westerlands.txt,Payne_8,31,188
common/dna_data/agot_dna_westerlands.txt,Payne_9,31,187
common/dna_data/agot_dna_westerlands.txt,Payne_hh_3,31,187
common/dna_data/agot_dna_westerlands.txt,Plumm_1,31,189
common/dna_data/agot_dna_westerlands.txt,Plumm_2,31,187
common/dna_data/agot_dna_westerlands.txt,Plumm_3,31,188
common/dna_data/agot_dna_westerlands.txt,Plumm_4,31,187
common/dna_data/agot_dna_westerlands.txt,Plumm_5,31,189
common/dna_data/agot_dna_westerlands.txt,Prester_1,31,187
common/dna_data/agot_dna_westerlands.txt,Prester_2,31,189
common/dna_data/agot_dna_westerlands.txt,Prester_3,31,189
common/dna_data/agot_dna_westerlands.txt,Prester_4,31,189
common/dna_data/agot_dna_westerlands.txt,Prester_5,31,189
common/dna_data/agot_dna_westerlands.txt,Rowe_58,31,188
common/dna_data/agot_dna_westerlands.txt,Ruskyn_26,31,187
common/dna_data/agot_dna_westerlands.txt,Ruskyn_28,31,188
common/dna_data/agot_dna_westerlands.txt,Ruttiger_24,31,189
common/dna_data/agot_dna_westerlands.txt,Sarsfield_1,31,189
common/dna_data/agot_dna_westerlands.txt,Sarsfield_2,31,189
common/dna_data/agot_dna_westerlands.txt,Sarsfield_27,31,189
common/dna_data/agot_dna_westerlands.txt,Sarwyck_1,31,189
common/dna_data/agot_dna_westerlands.txt,Sarwyck_2,31,188
common/dna_data/agot_dna_westerlands.txt,Sarwyck_3,31,188
common/dna_data/agot_dna_westerlands.txt,Sarwyck_4,31,189
common/dna_data/agot_dna_westerlands.txt,Sarwyck_5,31,187
common/dna_data/agot_dna_westerlands.txt,Sarwyck_6,31,189
common/dna_data/agot_dna_westerlands.txt,Sarwyck_7,31,189
common/dna_data/agot_dna_westerlands.txt,Sarwyck_8,31,189
common/dna_data/agot_dna_westerlands.txt,Sarwyck_rs_1,31,189
common/dna_data/agot_dna_westerlands.txt,Serrett_1,31,189
common/dna_data/agot_dna_westerlands.txt,Serrett_2,31,189
common/dna_data/agot_dna_westerlands.txt,Serrett_3,31,189
common/dna_data/agot_dna_westerlands.txt,Serrett_4,31,189
common/dna_data/agot_dna_westerlands.txt,Spicer_1,31,189
common/dna_data/agot_dna_westerlands.txt,Spicer_2,31,189
common/dna_data/agot_dna_westerlands.txt,Spicer_3,31,189
common/dna_data/agot_dna_westerlands.txt,Spicer_4,31,188
common/dna_data/agot_dna_westerlands.txt,Spicer_5,31,189
common/dna_data/agot_dna_westerlands.txt,Spicer_6,31,189
common/dna_data/agot_dna_westerlands.txt,Spicer_rs_1,31,189
common/dna_data/agot_dna_westerlands.txt,Swyft_1,31,189
common/dna_data/agot_dna_westerlands.txt,Swyft_2,31,187
common/dna_data/agot_dna_westerlands.txt,Swyft_3,31,189
common/dna_data/agot_dna_westerlands.txt,Swyft_4,31,188
common/dna_data/agot_dna_westerlands.txt,Swyft_5,31,189
common/dna_data/agot_dna_westerlands.txt,Swyft_6,31,187
common/dna_data/agot_dna_westerlands.txt,Swyft_7,31,189
common/dna_data/agot_dna_westerlands.txt,Taves_29,31,189
common/dna_data/agot_dna_westerlands.txt,Thanders_61,31,187
