"Key","Order","Mod","Path","File","Line","Value","TrailingText","Repository"
"Empire_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1007","Империи","","False"
"Empire_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1007","Империи","","True"
"Kingdom_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1008","Kingdom Titles","","False"
"Kingdom_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1008","Королевства","","False"
"Kingdom_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1008","Королевства","","True"
"Duchy_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1009","Duchy Titles","","False"
"Duchy_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1009","Герцогства","","False"
"Duchy_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1009","Герцогства","","True"
"County_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1010","County Titles","","False"
"County_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1010","Графства","","False"
"County_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1010","Графства","","True"
"pinned_characters_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1011","Pinned Character Titles","","False"
"pinned_characters_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1011","Закрепленные Титулы","","False"
"pinned_characters_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1011","Закрепленные Титулы","","True"
"unpin_selected_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1012","Unpin Selected Titles","","False"
"unpin_selected_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1012","Открепить Выбранные","","False"
"unpin_selected_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1012","Открепить Выбранные","","True"
"clear_pinned_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1013","Clear All Pinned Titles","","False"
"clear_pinned_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1013","Очистить Закрепленные","","False"
"clear_pinned_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1013","Очистить Закрепленные","","True"
"DI_province_manager_filter_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1015","Filter Provinces","","False"
"DI_province_manager_filter_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1015","Фильтр","","False"
"DI_province_manager_filter_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1015","Фильтр","","True"
"DI_province_filter_all_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1016","Toggle All","","False"
"DI_province_filter_all_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1016","Все","","False"
"DI_province_filter_all_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1016","Все","","True"
"DI_province_filter_hide_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1017","Toggle Hide","","False"
"DI_province_filter_hide_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1017","Скрыть","","False"
"DI_province_filter_hide_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1017","Скрыть","","True"
"DI_province_filter_capital_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1018","Check Capitals","","False"
"DI_province_filter_capital_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1018","Столицы","","False"
"DI_province_filter_capital_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1018","Столицы","","True"
"DI_province_filter_empty_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1019","Check Unheld"," ","False"
"DI_province_filter_empty_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1019","Незанятые"," ","False"
"DI_province_filter_empty_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1019","Незанятые"," ","True"
"DI_category_pedestal_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1021","Pedestal","","False"
"DI_category_pedestal_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1021","Пьедестал","","False"
"DI_category_pedestal_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1021","Пьедестал","","True"
"DI_category_furniture_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1022","Furniture","","False"
"DI_category_furniture_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1022","Мебель","","False"
"DI_category_furniture_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1022","Мебель","","True"
"DI_category_ornament_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1023","Ornament","","False"
"DI_category_ornament_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1023","Орнамент","","False"
"DI_category_ornament_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1023","Орнамент","","True"
"DI_subtype_small_box_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1024","Small Box","","False"
"DI_subtype_small_box_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1024","Шкатулка","","False"
"DI_subtype_small_box_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1024","Шкатулка","","True"
"DI_subtype_medium_box_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1025","Medium Box","","False"
"DI_subtype_medium_box_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1025","Ларец","","False"
"DI_subtype_medium_box_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1025","Ларец","","True"
"DI_subtype_crown_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1026","Crown","","False"
"DI_subtype_crown_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1026","Корона","","False"
"DI_subtype_crown_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1026","Корона","","True"
"DI_subtype_divan_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1027","Divan","","False"
"DI_subtype_divan_loc","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1027","Диван","","False"
"DI_subtype_divan_loc","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","1027","Диван","","True"
"DI_subtype_table_loc","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1028","Table","","False"
