"Key","MainFile","MainLine","TranslationFile","TranslationLine","Text"
"VALUE_BREAKDOWN_INDICATOR_NEUTRAL_NONE","localization/replace/english/core_l_english.yml","792","localization/replace/russian/core_l_russian.yml","792","@change_none_neutral!"
"VALUE_BREAKDOWN_INDICATOR_NEUTRAL_UP","localization/replace/english/core_l_english.yml","780","localization/replace/russian/core_l_russian.yml","780","@change_up_neutral_1!"
"VALUE_BREAKDOWN_INDICATOR_NEUTRAL_UP_DOUBLE","localization/replace/english/core_l_english.yml","783","localization/replace/russian/core_l_russian.yml","783","@change_up_neutral_2!"
"VALUE_COLON","localization/replace/english/core_l_english.yml","155","localization/replace/russian/core_l_russian.yml","155","$KEY$: $VALUE|V0$"
"VALUE_COLON_POSITIVE_DIFF","localization/replace/english/core_l_english.yml","156","localization/replace/russian/core_l_russian.yml","156","$KEY$: $VALUE|+=0$"
"valyrian_pan_dragon_creator_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3934","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3934","$terrax_god_name$"
"valyrian_pan_dragon_creator_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3935","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3935","$terrax_god_name_possessive$"
"valyrian_pan_dragon_death_deity_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3956","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3956","$morghul_god_name$"
"valyrian_pan_dragon_death_deity_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3957","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3957","$morghul_god_name_possessive$"
"valyrian_pan_dragon_devil_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3963","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3963","$others_god_name$"
"valyrian_pan_dragon_fate_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3944","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3944","$balerion_god_name$"
"valyrian_pan_dragon_fate_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3945","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3945","$balerion_god_name_possessive$"
"valyrian_pan_dragon_fertility_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3938","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3938","$arrax_god_name$"
"valyrian_pan_dragon_fertility_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3939","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3939","$arrax_god_name_possessive$"
"valyrian_pan_dragon_ghw_great_holy_war","localization/english/agot/religion/agot_religious_loc_l_english.yml","4005","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","4005","$agot_ghw_great_holy_war$"
"valyrian_pan_dragon_ghw_great_holy_wars","localization/english/agot/religion/agot_religious_loc_l_english.yml","4006","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","4006","$agot_ghw_great_holy_wars$"
"valyrian_pan_dragon_health_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3936","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3936","$meleys_god_name$"
"valyrian_pan_dragon_health_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3937","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3937","$meleys_god_name_possessive$"
"valyrian_pan_dragon_high_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3929","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3929","$vermithor_god_name$"
"valyrian_pan_dragon_high_god_name_2","localization/english/agot/religion/agot_religious_loc_l_english.yml","3930","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3930","$vermithor_god_name$"
"valyrian_pan_dragon_high_god_name_alternate","localization/english/agot/religion/agot_religious_loc_l_english.yml","3932","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3932","$vermithor_god_name$"
"valyrian_pan_dragon_high_god_name_alternate_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3933","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3933","$vermithor_god_name_possessive$"
"valyrian_pan_dragon_high_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3931","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3931","$vermithor_god_name_possessive$"
"valyrian_pan_dragon_house_of_worship_2","localization/english/agot/religion/agot_religious_loc_l_english.yml","3966","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3966","Fire Cave"
"valyrian_pan_dragon_house_of_worship_plural","localization/english/agot/religion/agot_religious_loc_l_english.yml","3968","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3968","Fire Caves"
"valyrian_pan_dragon_household_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3942","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3942","$tessarion_god_name$"
"valyrian_pan_dragon_household_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3943","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3943","$tessarion_god_name_possessive$"
"valyrian_pan_dragon_knowledge_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3946","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3946","$vermax_god_name$"
"valyrian_pan_dragon_knowledge_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3947","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3947","$vermax_god_name_possessive$"
"valyrian_pan_dragon_night_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3952","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3952","$meraxes_god_name$"
"valyrian_pan_dragon_night_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3953","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3953","$meraxes_god_name_possessive$"
"valyrian_pan_dragon_trickster_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3950","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3950","$vhagar_god_name$"
"valyrian_pan_dragon_trickster_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3951","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3951","$vhagar_god_name_possessive$"
"valyrian_pan_dragon_war_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3948","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3948","$caraxes_god_name$"
"valyrian_pan_dragon_war_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3949","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3949","$caraxes_god_name_possessive$"
"valyrian_pan_dragon_water_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3954","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3954","$syrax_god_name$"
"valyrian_pan_dragon_water_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3955","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3955","$syrax_god_name_possessive$"
"valyrian_pan_dragon_wealth_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3940","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3940","$tyraxes_god_name$"
"valyrian_pan_dragon_wealth_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3941","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3941","$tyraxes_god_name_possessive$"
"valyrian_pan_dragon_witch_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3958","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3958","$shrykos_god_name$"
"valyrian_pan_dragon_witch_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3959","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3959","$shrykos_god_name_possessive$"
"valyrian_pan_freehold_creator_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3776","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3776","$terrax_god_name$"
"valyrian_pan_freehold_creator_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3777","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3777","$terrax_god_name_possessive$"
"valyrian_pan_freehold_death_deity_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3798","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3798","$morghul_god_name$"
"valyrian_pan_freehold_death_deity_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3799","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3799","$morghul_god_name_possessive$"
"valyrian_pan_freehold_devil_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3805","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3805","$others_god_name$"
"valyrian_pan_freehold_fate_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3786","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3786","$balerion_god_name$"
"valyrian_pan_freehold_fate_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3787","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3787","$balerion_god_name_possessive$"
"valyrian_pan_freehold_fertility_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3780","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3780","$arrax_god_name$"
"valyrian_pan_freehold_fertility_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3781","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3781","$arrax_god_name_possessive$"
"valyrian_pan_freehold_ghw_great_holy_war","localization/english/agot/religion/agot_religious_loc_l_english.yml","3847","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3847","$agot_ghw_great_holy_war$"
"valyrian_pan_freehold_ghw_great_holy_wars","localization/english/agot/religion/agot_religious_loc_l_english.yml","3848","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3848","$agot_ghw_great_holy_wars$"
"valyrian_pan_freehold_health_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3778","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3778","$meleys_god_name$"
"valyrian_pan_freehold_health_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3779","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3779","$meleys_god_name_possessive$"
"valyrian_pan_freehold_high_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3771","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3771","$vermithor_god_name$"
"valyrian_pan_freehold_high_god_name_2","localization/english/agot/religion/agot_religious_loc_l_english.yml","3772","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3772","$vermithor_god_name$"
"valyrian_pan_freehold_high_god_name_alternate","localization/english/agot/religion/agot_religious_loc_l_english.yml","3774","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3774","$vermithor_god_name$"
"valyrian_pan_freehold_high_god_name_alternate_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3775","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3775","$vermithor_god_name_possessive$"
"valyrian_pan_freehold_high_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3773","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3773","$vermithor_god_name_possessive$"
"valyrian_pan_freehold_household_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3784","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3784","$tessarion_god_name$"
"valyrian_pan_freehold_household_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3785","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3785","$tessarion_god_name_possessive$"
"valyrian_pan_freehold_knowledge_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3788","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3788","$vermax_god_name$"
"valyrian_pan_freehold_knowledge_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3789","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3789","$vermax_god_name_possessive$"
"valyrian_pan_freehold_night_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3794","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3794","$meraxes_god_name$"
"valyrian_pan_freehold_night_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3795","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3795","$meraxes_god_name_possessive$"
"valyrian_pan_freehold_trickster_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3792","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3792","$vhagar_god_name$"
"valyrian_pan_freehold_trickster_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3793","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3793","$vhagar_god_name_possessive$"
"valyrian_pan_freehold_war_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3790","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3790","$caraxes_god_name$"
"valyrian_pan_freehold_war_god_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","3791","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3791","$caraxes_god_name_possessive$"
"valyrian_pan_freehold_water_god_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","3796","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","3796","$syrax_god_name$"
