"Key","MainFile","MainLine","English","Translation","TranslationPresent","BuiltinRussian","BuiltinFile","BuiltinLine","BuiltinIdenticalToEnglish","ExternalCatalog","ExternalFile","ExternalLine","ExternalRussian","AnyCyrillic"
"setting_targaryen_exile_very_likely_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","460","The Targaryen Exile event chain is very likely to result in Viserys or Daenerys spawning in three dragons.","Цепочка событий изгнанников-Таргариенов с высокой вероятностью приведёт к появлению трёх драконов у Визериса или Дейенерис.","True","The Targaryen Exile event chain is very likely to result in Viserys or Daenerys spawning in three dragons.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","371","True",,,,,"True"
"setting_use_dragon_pit_mover_no","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","4","AGOT Base Game Setting","Базовые настройки AGOT","True","Настройки базовой игры AGOT","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","4","False",,,,,"True"
"setting_use_dragon_pit_mover_no_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","7","This will disable the More Dragon Eggs added feature. There is currently no vanilla equivalent.","Отключает добавленную More Dragon Eggs функцию. В базовом AGOT её аналога нет.","True","Отключает функции мода 'More Dragon Eggs'. В базовой игре аналога нет.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","7","False",,,,,"True"
"setting_use_dragon_pit_mover_yes","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","5","@mde_icon!More Dragon Eggs","@mde_icon!More Dragon Eggs","True","@dragon_destined_icon! More Dragon Eggs","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","5","False",,,,,"False"
"setting_use_dragon_pit_mover_yes_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","8","This will enable the Dragonpit Mover menu made by More Dragon Eggs","Включает меню перемещения драконов между драконьими ямами из More Dragon Eggs.","True","Включает меню Dragonpit Mover от мода 'More Dragon Eggs'.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","8","False",,,,,"True"
"sheepstealer_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","187","Sheepstealer","","False",,,,"False",,,,,"False"
"SHOW_ARTIFACT_MARKET","localization/replace/english/more_dragon_eggs_ui_l_english.yml","26","#T Artifact Market#!\nBuy and sell artifacts with the artifact keeper.","","False",,,,"False",,,,,"False"
"show_dragon_portrait_decision","localization/replace/english/more_dragon_eggs_decisions_l_english.yml","63","Show Dragon Portrait","Показать портрет дракона","True",,,,"False",,,,,"True"
"show_dragon_portrait_decision_tooltip","localization/replace/english/more_dragon_eggs_decisions_l_english.yml","64","Will display the dragon potrait.","Портрет дракона будет показан.","True",,,,"False",,,,,"True"
"SHOW_DRAGONBLOOD","localization/replace/english/more_dragon_eggs_ui_l_english.yml","25","#T Show Dragonblooded#!\nShows every living character with dragonblood heritage, highest dragonblood first.","","False",,,,"False",,,,,"False"
"SHOW_DRAGONPITS","localization/replace/english/more_dragon_eggs_ui_l_english.yml","20","#T Show Dragonpits\n#!Shows active [dragonpits|E] and their corresponding menus.","#T Показать драконьи ямы\n#!Показывает действующие [Concept('dragonpits', 'драконьи ямы')|E] и связанные с ними меню.","True","#T Показать драконьи логова\n#!Отображает активные [dragonpits|E] и связанные с ними меню.","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","100","False",,,,,"True"
"show_dragonpits_decision_tooltip","localization/replace/english/more_dragon_eggs_events_l_english.yml","98","","","True","","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","94","True",,,,,"False"
"SHOW_DRAGONS","localization/replace/english/more_dragon_eggs_ui_l_english.yml","21","#T Show Dragons\n#!Shows living [dragons_plural|E] and their corresponding menus.","#T Показать драконов\n#!Показывает живых [Concept('dragons_plural', 'драконов')|E] и связанные с ними меню.","True","#T Показать драконов\n#!Отображает живых [dragons_plural|E] и связанные с ними меню.","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","101","False",,,,,"True"
"show_dragons_decision_tooltip","localization/replace/english/more_dragon_eggs_events_l_english.yml","97","","","True","","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","93","True",,,,,"False"
"SHOW_EGGS","localization/replace/english/more_dragon_eggs_ui_l_english.yml","22","#T Show Dragons' Eggs\n#!Shows exising [dragon|E] eggs and their corresponding menus.","#T Показать драконьи яйца\n#!Показывает существующие [Concept('dragon', 'драконьи яйца')|E] и связанные с ними меню.","True","#T Показать драконьи яйца\n#!Отображает существующие яйца [dragon|E] и связанные с ними меню.","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","102","False",,,,,"True"
"show_eggs_decision_tooltip","localization/replace/english/more_dragon_eggs_events_l_english.yml","96","","","True","","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","92","True",,,,,"False"
"SHOW_KINGSGUARD","localization/replace/english/more_dragon_eggs_ui_l_english.yml","23","#T Show Kingsguard\n#!Shows current kingsguard members and shows potential recruits to their liege.","#T Показать Королевскую гвардию\n#!Показывает действующих членов Королевской гвардии и доступных кандидатов их сюзерену.","True",,,,"False",,,,,"True"
"SHOW_MENU_MENU","localization/replace/english/more_dragon_eggs_ui_l_english.yml","27","#T MDE Menu#!\nSettings for Dragon Portraits, Game Rules, and Buttons.","","False",,,,"False",,,,,"False"
"SHOW_VALYRIAN_STEEL","localization/replace/english/more_dragon_eggs_ui_l_english.yml","24","#T Show Valyrian Steel\n#!Shows existing Valyrian Steel blades and objects, and their respective wielders and owners.","#T Показать валирийскую сталь\n#!Показывает существующие клинки и предметы из валирийской стали, а также их носителей и владельцев.","True",,,,"False",,,,,"True"
"shrykos_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","181","Shrykos","","False",,,,"False",,,,,"False"
"silverwing_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","170","Silverwing","","False",,,,"False",,,,,"False"
"stormcloud_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","178","Stormcloud","","False",,,,"False",,,,,"False"
"sunfyre_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","172","Sunfyre","","False",,,,"False",,,,,"False"
"syrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","173","Syrax","","False",,,,"False",,,,,"False"
"take_prisoner_egg","localization/replace/english/mde_demand_egg_events_l_english.yml","88","Take Egg","Изъять яйцо","True","Изъять яйцо","localization/replace/russian/mde_demand_egg_events_l_russian.yml","88","False",,,,,"True"
"take_prisoner_egg_desc","localization/replace/english/mde_demand_egg_events_l_english.yml","89","[recipient.GetFullName] is a prisoner in our custody who illegally holds a dragon egg. We may rightfully seize it.","[recipient.GetFullName] находится у нас в плену и незаконно владеет драконьим яйцом. Мы можем законно изъять его.","True","[recipient.GetFullName] является нашим пленником и незаконно владеет драконьим яйцом. Мы можем правомерно изъять его.","localization/replace/russian/mde_demand_egg_events_l_russian.yml","89","False",,,,,"True"
